Type,M,N,Cond,Norm1/Norm0,Norm2/Norm0,Norm3/Norm0,Norm4/Norm0,Norm5/Norm0,Norm6/Norm0,Norm7/Norm0,Norm8/Norm0,Norm9/Norm0,Norm10/Norm0,Norm11/Norm0,Norm12/Norm0,Norm13/Norm0,Norm14/Norm0,Norm15/Norm0,Norm16/Norm0,Norm17/Norm0,Norm18/Norm0,Norm19/Norm0,Norm20/Norm0,Iter1
2,16384,256,10,0.477848,0.292386,0.234686,0.184958,0.14532,0.147007,0.125722,0.109498,0.0945817,0.0831076,0.0718021,0.0606316,0.0575263,0.0572684,0.0519879,0.0484566,0.0461244,0.0424895,0.0377282,0.0321708,11
3,16384,256,10,0.173322,0.0365389,0.00704962,0.00133228,0.000255763,5.15E-05,9.95E-06,1.89E-06,3.47E-07,6.46E-08,1.19E-08,2.08E-09,4.07E-10,7.37E-11,1.30E-11,2.45E-12,4.33E-13,0,0,0,2
4,16384,256,10,0.148782,0.0267642,0.00419598,0.000663084,0.000107324,1.75E-05,2.88E-06,4.68E-07,6.88E-08,1.07E-08,1.62E-09,2.56E-10,4.07E-11,6.15E-12,8.75E-13,0,0,0,0,0,2
1,16384,512,10,0.175369,0.0310395,0.00543894,0.000912189,0.000159917,2.73E-05,4.83E-06,8.30E-07,1.48E-07,2.43E-08,4.16E-09,7.12E-10,1.24E-10,2.16E-11,3.60E-12,5.89E-13,0,0,0,0,4
2,16384,512,10,0.392101,0.284446,0.243493,0.282589,0.407752,0.724349,1.01602,0.849321,0.566401,0.28006,0.146266,0.0707885,0.0405896,0.0335069,0.0399443,0.0660366,0.108955,0.144841,0.125419,0.0751672,-1
3,16384,512,10,0.262274,0.0704802,0.0181418,0.00486815,0.00124878,0.000318524,8.35E-05,2.30E-05,6.25E-06,1.61E-06,4.18E-07,1.07E-07,2.95E-08,8.02E-09,2.07E-09,5.63E-10,1.52E-10,3.85E-11,9.68E-12,2.46E-12,2
4,16384,512,10,0.221998,0.049861,0.0107306,0.00239968,0.000509954,0.000108671,2.45E-05,5.54E-06,1.21E-06,2.60E-07,5.54E-08,1.21E-08,2.64E-09,5.67E-10,1.26E-10,2.73E-11,6.18E-12,1.36E-12,3.03E-13,0,2
1,16384,1024,10,0.230536,0.0566475,0.0140614,0.00326419,0.000783101,0.000183013,4.55E-05,1.10E-05,2.72E-06,6.89E-07,1.74E-07,4.18E-08,9.92E-09,2.49E-09,6.08E-10,1.46E-10,3.48E-11,8.05E-12,1.96E-12,4.80E-13,5
2,16384,1024,10,0.375081,0.579264,1.80022,3.59194,1.29639,0.364375,0.12366,0.0876829,0.219558,0.667767,0.572532,0.119367,0.0329069,0.0203976,0.0452065,0.154427,0.141266,0.0346418,0.00843364,0.00485343,-1
3,16384,1024,10,0.330264,0.119517,0.0451278,0.016629,0.00588337,0.00215507,0.000793844,0.000292387,0.000107818,3.98E-05,1.45E-05,5.37E-06,1.90E-06,6.76E-07,2.48E-07,9.11E-08,3.44E-08,1.22E-08,4.51E-09,1.68E-09,2
4,16384,1024,10,0.284047,0.0846561,0.0264672,0.00822618,0.00241122,0.000770005,0.000240681,7.47E-05,2.20E-05,6.88E-06,2.13E-06,6.52E-07,1.94E-07,5.92E-08,1.91E-08,5.82E-09,1.74E-09,5.31E-10,1.59E-10,4.97E-11,2
1,16384,2048,10,0.286823,0.0941707,0.0308847,0.00984169,0.00335001,0.00111612,0.000365832,0.000118921,3.92E-05,1.29E-05,4.29E-06,1.43E-06,4.78E-07,1.60E-07,5.28E-08,1.76E-08,5.86E-09,1.98E-09,6.57E-10,2.26E-10,5
2,16384,2048,10,0.254605,0.461298,2.79221,1.37424,0.174207,0.0691981,0.220235,1.07065,0.233127,0.0287266,0.0281224,0.223228,0.198726,0.0217975,0.00692113,0.0327054,0.0943052,0.00670263,0.00232629,0.00594893,-1
3,16384,2048,10,0.426833,0.204135,0.0987688,0.0485994,0.0238568,0.0120537,0.00606975,0.00296188,0.00145291,0.000692827,0.000342336,0.000168089,8.68E-05,4.18E-05,2.09E-05,1.02E-05,5.17E-06,2.59E-06,1.29E-06,6.30E-07,3
4,16384,2048,10,0.360164,0.147156,0.0601279,0.0252968,0.0106447,0.00453098,0.00188024,0.000782479,0.000321872,0.000134766,5.77E-05,2.50E-05,1.08E-05,4.61E-06,1.87E-06,8.13E-07,3.48E-07,1.48E-07,6.26E-08,2.53E-08,3
1,16384,4096,10,0.350673,0.152024,0.0674589,0.030043,0.0139516,0.00618764,0.00272944,0.00120115,0.000532806,0.000241776,0.000104678,4.74E-05,2.12E-05,9.74E-06,4.27E-06,1.89E-06,8.32E-07,3.65E-07,1.59E-07,6.95E-08,6
2,16384,4096,10,0.93081,11.8941,3.76565,0.295847,0.406628,4.90257,1.33431,0.120119,0.203729,2.5591,0.269602,0.0484978,0.157298,1.09494,0.0345885,0.0249975,0.39686,0.0694489,0.0095842,0.060389,-1
3,16384,4096,10,0.519973,0.314593,0.198887,0.128539,0.0837715,0.0552469,0.0361351,0.0237913,0.0155664,0.0101597,0.00653914,0.00425425,0.00273981,0.00178539,0.00118156,0.000783728,0.000507237,0.000325918,0.000216902,0.000137541,3
4,16384,4096,10,0.445179,0.235817,0.132255,0.0749108,0.0430323,0.024392,0.0142088,0.00779117,0.00435923,0.00246373,0.00141649,0.000814303,0.000466991,0.000265152,0.000149211,8.50E-05,4.85E-05,2.76E-05,1.57E-05,8.86E-06,3
1,16384,8192,10,0.339754,0.172457,0.0951275,0.0530028,0.0303716,0.0173201,0.00997129,0.00569956,0.00329377,0.00190702,0.00110672,0.00063624,0.000364239,0.000213425,0.000123361,7.16E-05,4.10E-05,2.38E-05,1.39E-05,8.08E-06,7
2,16384,8192,10,0.398079,7.00632,1.06527,0.126705,1.7452,0.860036,0.0647075,0.391507,0.633192,0.0356051,0.226864,0.0195271,0.0111802,0.00637903,0.134465,0.00395278,0.0096938,0.0690019,0.00220598,0.0065149,-1
3,16384,8192,10,0.545622,0.377205,0.275554,0.213012,0.164955,0.13109,0.105102,0.0846633,0.0676779,0.0554191,0.0444333,0.0362887,0.0291667,0.0237712,0.0192966,0.0158568,0.0128307,0.0104875,0.00842309,0.00680176,3
4,16384,8192,10,0.468555,0.289798,0.195322,0.137216,0.0997424,0.0733343,0.0550137,0.0404275,0.0294299,0.0218928,0.0161286,0.0121524,0.0088998,0.00643697,0.00471875,0.00349835,0.00261651,0.00192742,0.00142305,0.00104204,3
1,16384,16384,10,0.000140892,8.53E-11,8.47E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2,16384,16384,10,0.709587,4.83E-12,9.35E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,16384,16384,10,0.562254,0.418882,0.330161,0.269568,0.225397,0.186177,0.154757,0.130622,0.106368,0.0870823,0.072205,0.0593159,0.0489323,0.0399266,0.0329724,0.0267746,0.0220861,0.0181256,0.0148818,0.0123215,3
4,16384,16384,10,0.432951,0.270916,0.197237,0.152151,0.120981,0.0963629,0.0794189,0.0640533,0.0530717,0.0437141,0.0364709,0.0300274,0.0246243,0.0201039,0.0165939,0.0137659,0.0112911,0.0093309,0.0077022,0.00630819,3
1,256,128,100,0.319629,0.171518,0.0844852,0.0463051,0.0278091,0.0168968,0.00884116,0.00556229,0.00340446,0.00190785,0.000971059,0.000483594,0.000316529,0.000158358,9.21E-05,5.08E-05,2.83E-05,1.55E-05,9.92E-06,6.58E-06,1
2,256,128,100,0.20621,0.0357105,0.00866342,0.0119792,0.0643025,0.51603,1.94154,0.36708,0.00201555,0.000973606,0.0543443,0.000720123,0.000604679,0.00199667,0.0201012,0.0959334,0.0568217,0.00684599,0.00037151,0.000376178,5
3,256,128,100,0.588417,0.39263,0.314522,0.290341,0.208806,0.165357,0.183222,0.145213,0.128071,0.133801,0.109129,0.113003,0.109362,0.102533,0.0944434,0.0892447,0.0715337,0.060487,0.0571248,0.0579293,1
4,256,128,100,0.412652,0.249097,0.190704,0.140816,0.107939,0.0883605,0.0760919,0.0546592,0.0472403,0.0341513,0.0268683,0.0208858,0.0161028,0.0128592,0.0102355,0.00730746,0.00589315,0.00508936,0.00360505,0.00267234,1
1,256,256,100,0.000142316,2.40E-09,8.48E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2,256,256,100,0.00702658,2.49E-10,9.30E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
3,256,256,100,0.503353,0.397941,0.340052,0.296863,0.280841,0.255349,0.269208,0.20976,0.213222,0.209847,0.188856,0.207803,0.194551,0.181927,0.138548,0.161846,0.142238,0.13277,0.1076,0.105401,4
4,256,256,100,0.433105,0.267007,0.171592,0.120618,0.102661,0.100136,0.0807411,0.0758314,0.0674031,0.0576068,0.0521775,0.0486431,0.0416696,0.04588,0.0435199,0.0406281,0.033198,0.0317556,0.0333169,0.0305826,4
1,512,128,100,0.34944,0.162199,0.0747186,0.0327589,0.0144282,0.00645116,0.00289243,0.00140826,0.000627717,0.000279807,0.000116342,5.38E-05,2.27E-05,9.23E-06,4.39E-06,1.87E-06,8.29E-07,3.21E-07,1.35E-07,5.50E-08,1
2,512,128,100,0.265708,0.0908189,0.0321983,0.0132653,0.00822144,0.016271,0.0513251,0.154982,0.724802,0.895087,0.225876,0.0713038,0.00962357,0.00268935,0.00303596,0.0146899,0.0992805,0.000842603,0.00844946,0.000346125,5
3,512,128,100,0.481711,0.345696,0.225771,0.182452,0.149703,0.106885,0.0820956,0.0746998,0.0567412,0.0391934,0.0309001,0.0248335,0.01878,0.0159299,0.0142927,0.0134883,0.00913581,0.00671392,0.00581625,0.00501015,1
4,512,128,100,0.441993,0.249687,0.136961,0.079017,0.0466607,0.026667,0.0161226,0.0106597,0.00614205,0.00374848,0.00227395,0.00131187,0.000814797,0.000484357,0.000264999,0.000161642,8.42E-05,4.83E-05,2.67E-05,1.45E-05,1
1,512,256,100,0.345308,0.177306,0.110635,0.0612224,0.0379185,0.0203167,0.0119569,0.00724878,0.00377949,0.00188416,0.00105454,0.000567335,0.00034272,0.000186266,0.000100786,6.18E-05,3.63E-05,2.22E-05,1.29E-05,7.49E-06,3
2,512,256,100,0.12601,0.012014,0.00933634,0.032934,0.254466,1.60554,0.999857,0.096014,0.00249218,0.00127766,0.00156429,0.000894244,0.0081703,0.0625901,0.297137,0.0379301,0.00345195,0.000430465,0.0011749,0.0148159,20
3,512,256,100,0.632287,0.45067,0.357505,0.334339,0.278673,0.251665,0.223504,0.217428,0.217112,0.178043,0.173204,0.163013,0.13932,0.134235,0.132202,0.129847,0.130902,0.115027,0.116033,0.0956703,3
4,512,256,100,0.522862,0.332089,0.2198,0.17569,0.132892,0.104066,0.0792978,0.0670876,0.0577553,0.0386398,0.025904,0.0185368,0.0154876,0.0119551,0.009495,0.00693227,0.00563893,0.00469536,0.00341366,0.00284374,3
1,512,512,100,6.22E-05,2.58E-09,5.75E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2,512,512,100,0.0160671,1.43E-10,2.21E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,512,512,100,0.616529,0.508392,0.389959,0.359146,0.315016,0.297354,0.28073,0.240884,0.234434,0.251915,0.233539,0.199835,0.196922,0.210987,0.197962,0.185514,0.174602,0.14508,0.138828,0.142035,6
4,512,512,100,0.446234,0.281277,0.195606,0.150623,0.124737,0.110932,0.0920482,0.0846367,0.0814774,0.0725438,0.0645851,0.0543415,0.052322,0.0428825,0.041712,0.0364243,0.0321349,0.0318239,0.0300649,0.0282258,5
1,1024,128,100,0.287807,0.0897306,0.0297072,0.0096406,0.00315345,0.000979713,0.000313678,0.00010353,3.50E-05,1.16E-05,3.34E-06,1.10E-06,3.13E-07,1.04E-07,2.90E-08,9.51E-09,2.60E-09,7.85E-10,3.01E-10,1.01E-10,1
2,1024,128,100,0.326753,0.139039,0.0654662,0.0301856,0.0126173,0.00912295,0.00992868,0.016534,0.0371122,0.0653973,0.146683,0.334976,0.598976,0.782092,0.45107,0.239258,0.12893,0.0490052,0.0199928,0.00794691,6
3,1024,128,100,0.587063,0.372086,0.221148,0.126297,0.0806327,0.0537003,0.0346875,0.0202272,0.0133565,0.00828297,0.00491217,0.00300592,0.00210177,0.00140275,0.000907253,0.000518742,0.000331094,0.000213258,0.000116795,8.09E-05,1
4,1024,128,100,0.386566,0.156173,0.0660566,0.0317567,0.013599,0.00530702,0.00249443,0.000991312,0.000446281,0.00016592,6.57E-05,2.55E-05,1.24E-05,4.84E-06,2.07E-06,8.60E-07,3.76E-07,1.57E-07,6.58E-08,2.82E-08,1
1,1024,256,100,0.338043,0.155441,0.0614922,0.0280472,0.0126088,0.005662,0.00235605,0.00106209,0.000472719,0.000205334,8.87E-05,3.64E-05,1.68E-05,7.21E-06,3.01E-06,1.24E-06,5.63E-07,2.81E-07,1.22E-07,5.17E-08,3
2,1024,256,100,0.185023,0.0304948,0.00932897,0.0113329,0.030807,0.196313,0.696497,1.4705,0.298769,0.0489926,0.0111338,0.00261367,0.0047401,0.0224611,0.181638,0.522843,0.0196824,0.000980873,0.000379167,0.012002,18
3,1024,256,100,0.495075,0.384131,0.298263,0.237121,0.185785,0.142785,0.122976,0.101846,0.0847685,0.0712458,0.0589534,0.0478275,0.037008,0.0310648,0.0230657,0.0165313,0.0134427,0.0105305,0.0087699,0.00694539,3
4,1024,256,100,0.45087,0.252324,0.146335,0.0879552,0.0533198,0.0319317,0.0195905,0.0126336,0.00725147,0.00490379,0.00280322,0.00164712,0.000992561,0.000545503,0.000312379,0.000194555,0.000103662,6.14E-05,3.19E-05,1.86E-05,3
1,1024,512,100,0.356453,0.181811,0.106242,0.0632849,0.0338567,0.0198191,0.0111406,0.00634448,0.00363753,0.00213251,0.00112923,0.000680196,0.000428865,0.00023377,0.000132332,6.79E-05,3.89E-05,2.14E-05,1.15E-05,6.89E-06,3
2,1024,512,100,0.114874,0.0176538,0.0394627,0.447263,4.73991,1.07734,0.0625972,0.0060511,0.0163475,0.00288767,0.00165754,0.0598347,0.545635,0.0849066,0.0101146,0.00117421,0.00172994,0.023437,0.227478,0.00891661,-1
3,1024,512,100,0.576622,0.451735,0.385727,0.339659,0.298922,0.256205,0.225017,0.21987,0.197704,0.189343,0.159508,0.156575,0.144961,0.137868,0.119734,0.113851,0.115485,0.106488,0.100479,0.0881921,4
4,1024,512,100,0.473674,0.302713,0.210951,0.157316,0.118189,0.0929569,0.0769893,0.0590761,0.0457576,0.033508,0.025027,0.0189428,0.0148102,0.0118236,0.0089389,0.00728205,0.00551962,0.00425193,0.00342647,0.00256491,3
1,1024,1024,100,3.18E-05,3.00E-09,2.19E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2,1024,1024,100,0.0314924,3.77E-10,4.10E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,1024,1024,100,0.571305,0.442321,0.393296,0.346207,0.289861,0.248253,0.233995,0.218012,0.20216,0.20405,0.206427,0.193549,0.176548,0.176026,0.171537,0.154745,0.149732,0.146176,0.141003,0.127661,6
4,1024,1024,100,0.431232,0.260007,0.197039,0.146476,0.126649,0.111188,0.0966439,0.0903596,0.0783716,0.0689108,0.0639492,0.0579625,0.0536489,0.0489829,0.0436627,0.0408362,0.0392837,0.0365998,0.0337733,0.03176,5
1,2048,128,100,0.235242,0.0557318,0.0141972,0.00318526,0.000764335,0.000194344,4.26E-05,1.03E-05,2.57E-06,6.69E-07,1.51E-07,3.47E-08,8.16E-09,1.94E-09,4.46E-10,1.06E-10,2.32E-11,5.38E-12,9.14E-13,0,1
2,2048,128,100,0.44944,0.252719,0.138196,0.102625,0.0690082,0.0392437,0.0263078,0.019679,0.0149588,0.0117392,0.0109489,0.0091566,0.0109224,0.0149703,0.0207184,0.0283461,0.0349354,0.0592916,0.103379,0.156742,3
3,2048,128,100,0.433,0.234366,0.111943,0.058725,0.0306798,0.0164004,0.00842512,0.00423941,0.00202754,0.000951891,0.000401442,0.000161348,8.23E-05,4.10E-05,2.12E-05,1.10E-05,4.54E-06,2.04E-06,9.91E-07,4.36E-07,1
4,2048,128,100,0.285573,0.096859,0.0322737,0.00994911,0.00309462,0.00102614,0.000310389,9.16E-05,2.89E-05,8.06E-06,2.49E-06,7.88E-07,2.49E-07,8.32E-08,2.44E-08,7.62E-09,2.48E-09,7.43E-10,2.03E-10,5.85E-11,1
1,2048,256,100,0.305067,0.102613,0.0344528,0.0119513,0.00400625,0.00123336,0.000411515,0.000140099,4.37E-05,1.52E-05,5.18E-06,1.65E-06,5.37E-07,1.86E-07,6.33E-08,1.99E-08,6.45E-09,1.99E-09,6.32E-10,1.91E-10,3
2,2048,256,100,0.267037,0.0676862,0.0218412,0.0106672,0.00944364,0.0191336,0.049338,0.144993,0.558552,0.940581,0.480866,0.192746,0.070775,0.0216588,0.00520808,0.00254579,0.00289707,0.00860075,0.0417509,0.152208,17
3,2048,256,100,0.465199,0.276138,0.169406,0.116508,0.0776383,0.0495591,0.0329195,0.0222631,0.0154303,0.0105115,0.00679648,0.00462232,0.00316367,0.00177295,0.00124203,0.000808041,0.000523413,0.000363828,0.000229368,0.000140675,3
4,2048,256,100,0.348678,0.152861,0.0696963,0.0326455,0.0144617,0.00620069,0.00268343,0.00112134,0.000514969,0.000231478,9.88E-05,4.15E-05,1.78E-05,7.83E-06,3.67E-06,1.71E-06,8.21E-07,3.42E-07,1.40E-07,6.85E-08,2
1,2048,512,100,0.355652,0.151862,0.0669126,0.0300864,0.0131476,0.00577395,0.00249677,0.00114716,0.000550163,0.000258243,0.000121546,5.40E-05,2.24E-05,9.74E-06,4.28E-06,1.83E-06,8.24E-07,3.69E-07,1.58E-07,6.99E-08,3
2,2048,512,100,0.114224,0.0265983,0.0194043,0.0680201,0.500914,2.85031,1.33609,0.213521,0.0264789,0.00644464,0.00974728,0.0788892,0.62356,0.814381,0.0358758,0.003916,0.00261007,0.0464094,0.000919506,0.000794242,-1
3,2048,512,100,0.598244,0.446373,0.33623,0.264796,0.218625,0.190234,0.148635,0.117813,0.0991739,0.0800893,0.064014,0.0529656,0.0415444,0.0342309,0.0282744,0.0240413,0.0189143,0.0152098,0.0128471,0.0105153,3
4,2048,512,100,0.472023,0.26002,0.15045,0.0913426,0.051335,0.0322684,0.0184846,0.0116499,0.00712638,0.00418916,0.00233736,0.00143373,0.000856918,0.000497098,0.000292919,0.000172128,9.75E-05,5.95E-05,3.48E-05,2.05E-05,3
1,2048,1024,100,0.348977,0.190161,0.110633,0.0650195,0.0385851,0.0222848,0.0118553,0.00664852,0.00390288,0.00239687,0.00141632,0.000861535,0.000525001,0.000322284,0.00018468,0.000105133,5.92E-05,3.49E-05,2.05E-05,1.21E-05,3
2,2048,1024,100,0.0927578,0.03472,0.215151,5.48321,5.3104,0.180993,0.0129891,0.0225737,1.54304,0.00612398,0.00351951,1.48869,0.251392,0.0038639,0.00244756,0.0449928,0.769291,0.0420199,0.00241816,0.00142383,-1
3,2048,1024,100,0.576021,0.429013,0.373577,0.304733,0.284825,0.260242,0.237544,0.20899,0.176561,0.176035,0.155418,0.141774,0.126735,0.123301,0.115329,0.105108,0.098331,0.0948781,0.0850332,0.0797193,4
4,2048,1024,100,0.478595,0.305613,0.216832,0.163009,0.129195,0.0973782,0.0757214,0.0586303,0.0460514,0.0347766,0.027583,0.0205171,0.0160173,0.0125487,0.0095517,0.00745356,0.005949,0.00478614,0.00386298,0.0029288,3
1,2048,2048,100,4.37E-05,3.57E-09,2.69E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2,2048,2048,100,0.0228893,3.52E-10,3.02E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,2048,2048,100,0.567183,0.450638,0.405451,0.347725,0.314995,0.281562,0.250752,0.24816,0.228133,0.21591,0.215572,0.204516,0.199169,0.185886,0.175418,0.170767,0.160909,0.152037,0.155225,0.149464,6
4,2048,2048,100,0.448099,0.275025,0.201571,0.152653,0.127927,0.105206,0.0873402,0.0768053,0.07054,0.0660832,0.0616718,0.0584303,0.0532745,0.049672,0.0474294,0.0443612,0.0407067,0.0381809,0.0369308,0.0355876,5
1,4096,128,100,0.158697,0.0270696,0.00424159,0.000681069,0.000113219,1.86E-05,3.47E-06,5.89E-07,9.36E-08,1.70E-08,3.00E-09,4.73E-10,8.68E-11,1.51E-11,2.75E-12,4.47E-13,0,0,0,0,1
2,4096,128,100,0.507168,0.330982,0.254473,0.191554,0.185123,0.154426,0.146137,0.155461,0.131211,0.106835,0.0918415,0.0876339,0.0797832,0.0874616,0.0875039,0.0790698,0.0767348,0.0780684,0.0681816,0.0592773,2
3,4096,128,100,0.3431,0.117146,0.0401391,0.0139273,0.00468272,0.00153397,0.000509923,0.000188126,6.69E-05,2.28E-05,7.92E-06,2.92E-06,1.13E-06,3.93E-07,1.24E-07,4.27E-08,1.42E-08,4.66E-09,1.52E-09,4.65E-10,1
4,4096,128,100,0.214229,0.0463152,0.0105288,0.00233057,0.0004974,0.000120165,2.68E-05,5.94E-06,1.33E-06,2.78E-07,6.34E-08,1.30E-08,2.95E-09,5.87E-10,1.39E-10,2.68E-11,6.32E-12,1.29E-12,2.47E-13,0,1
1,4096,256,100,0.244946,0.0561415,0.0141706,0.00344934,0.000851276,0.000214079,5.19E-05,1.29E-05,3.30E-06,7.64E-07,1.99E-07,5.03E-08,1.17E-08,2.73E-09,6.21E-10,1.50E-10,3.72E-11,9.23E-12,2.19E-12,5.51E-13,3
2,4096,256,100,0.422487,0.210282,0.107639,0.0569257,0.0290861,0.0178344,0.0123018,0.0116477,0.0180303,0.0327251,0.0658882,0.132801,0.225183,0.409073,0.679718,0.590692,0.377473,0.188318,0.083023,0.0302819,16
3,4096,256,100,0.420832,0.193137,0.0884071,0.0453656,0.0220371,0.0105968,0.00568862,0.00268391,0.00132868,0.000640518,0.000288352,0.000148311,7.64E-05,3.67E-05,1.83E-05,8.84E-06,4.25E-06,2.16E-06,1.07E-06,5.13E-07,2
4,4096,256,100,0.314605,0.0960592,0.0326928,0.0108835,0.00365932,0.00107759,0.000337068,0.000104507,3.42E-05,1.20E-05,3.94E-06,1.22E-06,4.03E-07,1.28E-07,4.07E-08,1.34E-08,4.38E-09,1.38E-09,4.07E-10,1.17E-10,2
1,4096,512,100,0.286161,0.0945268,0.0320234,0.011179,0.00358241,0.00115609,0.000375974,0.000124471,4.25E-05,1.44E-05,4.82E-06,1.57E-06,5.29E-07,1.71E-07,5.75E-08,1.83E-08,6.22E-09,2.01E-09,6.65E-10,2.21E-10,3
2,4096,512,100,0.250606,0.0622253,0.0236135,0.0276462,0.0777101,0.307114,1.26358,2.51221,0.773083,0.18809,0.0405936,0.0100157,0.00551729,0.0151517,0.0964896,0.574605,0.644985,0.164228,0.0238554,0.00255185,-1
3,4096,512,100,0.501512,0.299176,0.206398,0.131562,0.0842604,0.0550208,0.0359662,0.0233572,0.0155029,0.00954414,0.00613726,0.0041138,0.00263225,0.0016945,0.00117326,0.000768039,0.000508612,0.00033751,0.000233077,0.000148855,3
4,4096,512,100,0.365003,0.157629,0.0702125,0.0311872,0.0139893,0.00625617,0.00282929,0.00128483,0.000543998,0.000247003,0.000105189,4.61E-05,2.11E-05,9.80E-06,4.30E-06,1.93E-06,8.45E-07,3.74E-07,1.69E-07,7.45E-08,3
1,4096,1024,100,0.361467,0.153544,0.0681165,0.0305356,0.014238,0.00637679,0.00285785,0.00128272,0.000587697,0.000265837,0.000116961,5.04E-05,2.28E-05,1.03E-05,4.49E-06,1.98E-06,8.77E-07,4.00E-07,1.78E-07,7.98E-08,3
2,4096,1024,100,0.157723,0.0331177,0.0976225,0.964567,7.01289,0.819675,0.093767,0.0141493,0.0183767,0.105187,1.1426,0.715433,0.0552739,0.00579833,0.00785429,0.113153,1.1997,0.146224,0.00205266,0.000926398,-1
3,4096,1024,100,0.580724,0.423214,0.3086,0.261613,0.203064,0.167662,0.135621,0.113335,0.0903776,0.0752821,0.0631423,0.0520581,0.0419761,0.0340925,0.0279668,0.0233458,0.0183598,0.0153987,0.0130245,0.0109257,3
4,4096,1024,100,0.478795,0.257358,0.156426,0.0916181,0.0533433,0.0308756,0.0188592,0.011302,0.00691655,0.00411787,0.00236309,0.00150516,0.000889931,0.000539966,0.000334108,0.0002013,0.000118563,7.01E-05,4.15E-05,2.40E-05,3
1,4096,2048,100,0.341133,0.173032,0.0973728,0.0548358,0.0305758,0.0178684,0.0104695,0.00620809,0.00363924,0.00219488,0.00132513,0.000763492,0.000451954,0.000260891,0.000150844,8.62E-05,4.99E-05,2.80E-05,1.61E-05,9.53E-06,4
2,4096,2048,100,0.0565165,0.0251259,0.245987,5.88473,1.11742,0.0394585,0.00803675,0.0508177,2.27649,0.00394381,0.00221572,0.137998,0.00810298,0.00126146,0.032341,0.490207,0.0272072,0.00103364,0.00094031,0.0221921,-1
3,4096,2048,100,0.601478,0.462152,0.38884,0.330057,0.293004,0.271031,0.245413,0.217727,0.201066,0.177618,0.16619,0.15801,0.148797,0.141561,0.132168,0.119978,0.114164,0.11147,0.102652,0.0947828,4
4,4096,2048,100,0.493162,0.310936,0.222676,0.166043,0.122649,0.0960403,0.0735825,0.0546997,0.0424117,0.0329945,0.0263481,0.0202145,0.0157823,0.0123508,0.00987635,0.0075298,0.00602304,0.00467881,0.00357209,0.00278062,3
1,4096,4096,100,1.06E-05,4.68E-09,1.11E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2,4096,4096,100,0.0940746,2.91E-10,1.25E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,4096,4096,100,0.6021,0.446314,0.39132,0.340177,0.302445,0.278521,0.269224,0.245213,0.229957,0.211033,0.203712,0.193473,0.184706,0.181237,0.175927,0.171757,0.16476,0.164127,0.15409,0.148776,6
4,4096,4096,100,0.436353,0.276623,0.202118,0.157498,0.129542,0.110917,0.0958398,0.0827484,0.0739204,0.0661302,0.06084,0.057043,0.0515887,0.0484395,0.0451066,0.0417561,0.0393739,0.0381146,0.0362576,0.0343239,5
1,8192,128,100,0.148365,0.0178427,0.00218635,0.000261904,3.35E-05,4.25E-06,4.89E-07,6.32E-08,6.88E-09,8.26E-10,9.70E-11,1.14E-11,1.35E-12,1.82E-13,0,0,0,0,0,0,1
2,8192,128,100,0.511225,0.296052,0.206341,0.138566,0.0952669,0.0623008,0.0398839,0.0303528,0.0241472,0.0168965,0.0114729,0.00835255,0.00545571,0.00389632,0.00253508,0.00170187,0.00113978,0.000985991,0.000717589,0.000472707,1
3,8192,128,100,0.253976,0.074399,0.0193187,0.00455183,0.00111486,0.0002738,7.07E-05,1.91E-05,5.09E-06,1.22E-06,2.93E-07,7.26E-08,1.77E-08,4.70E-09,1.12E-09,2.66E-10,6.62E-11,1.60E-11,3.71E-12,9.69E-13,1
4,8192,128,100,0.188551,0.0320867,0.00463203,0.000787793,0.000126778,1.95E-05,2.94E-06,4.37E-07,7.94E-08,1.19E-08,1.93E-09,2.92E-10,4.61E-11,7.29E-12,1.22E-12,1.66E-13,0,0,0,0,1
1,8192,256,100,0.159424,0.0261922,0.00473762,0.000879411,0.000141321,2.55E-05,4.42E-06,7.47E-07,1.32E-07,2.39E-08,4.17E-09,7.35E-10,1.29E-10,2.10E-11,3.46E-12,6.22E-13,0,0,0,0,3
2,8192,256,100,0.480088,0.258371,0.171005,0.12473,0.089713,0.0633826,0.0434848,0.0330654,0.0249041,0.0191301,0.0155912,0.0120231,0.0116653,0.0126016,0.0138127,0.0169741,0.0237253,0.0336127,0.0488643,0.0786775,14
